Hugo_Symbol,expression
MRPL22,2.77
MRPL23,-0.4053
MRPL24,4.835100000000001
MRPL2,1.6122999999999998
MRPL27,1.0604
MRPL28,1.6719000000000002
MRPL30,4.233500000000001
MRPL3,3.6238
MRPL32,1.5111
MRPL33,5.2303
MRPL34,-0.9607
MRPL35,4.9443
MRPL36,2.7126
MRPL37,2.8896
MRPL38,1.6667
MRPL39,0.9829
MRPL40,0.0202999999999999
MRPL41,-0.4397
MRPL42,2.1116
MRPL42P5,0.4380999999999999
MRPL43,-0.752
MRPL44,0.589
MRPL4,1.1123
MRPL45,3.0301000000000005
MRPL46,0.0056999999999999
MRPL47,0.7114999999999999
MRPL48,0.662
MRPL49,1.754
MRPL50,-0.3129
MRPL51,1.3396
MRPL52,0.9955
MRPL53,1.3278
MRPL54,-0.003
MRPL55,3.4093
MRPL9,3.902800000000001
MRPS10,2.7902
MRPS11,0.6665
MRPS12,1.4785
MRPS14,3.4414
MRPS15,2.3181
MRPS16,0.8460999999999999
MRPS17,-3.2353
MRPS18A,1.1136
MRPS18B,-0.8425
MRPS18C,-0.3462
MRPS21,2.5741
MRPS22,0.3207
MRPS23,3.2614
MRPS24,4.089500000000001
MRPS2,-0.7254
MRPS25,2.4989
MRPS26,0.4533
MRPS27,2.9903
MRPS28,1.9077
MRPS30,4.371400000000001
MRPS31,-1.0742
MRPS33,1.6929
MRPS34,1.6333
MRPS35,2.4592
MRPS36,1.3375
MRPS5,4.938500000000001
MRPS6,8.6624
MRPS7,2.3568
MRPS9,1.7864
MRRF,2.321
MRS2,1.4771
MRS2P2,-1.1722
MRTO4,1.4553999999999998
MRVI1,-2.8914
MS4A10,-1.8333
MS4A12,-1.419
MS4A13,-0.1480132112414857
MS4A14,-1.5595
MS4A15,-8.4351
MS4A1,-0.6871
MS4A2,-3.6799
MS4A3,-2.0307
MS4A4A,-1.0342000000000002
MS4A5,-0.1480132112414857
MS4A6A,-0.4063
MS4A6E,-1.6508
MS4A7,-3.1635
MS4A8B,-0.1225999999999999
MSC,-0.5466
MSGN1,-5.9606
MSH2,4.728
MSH3,1.5681
MSH4,-1.9502
MSH5,3.0739
MSH6,7.6623
MSI1,-2.2342000000000004
MSI2,2.1711
MSL1,1.4952
MSL2,-1.0975
MSL3,-1.015
MSL3L2,4.553600000000001
MSLN,-4.2239
MSLNL,-2.2146
MSMB,-1.3177
MSMP,0.391
MSN,0.3286
MSR1,-1.8046
MSRA,-3.0546
MSRB2,0.4195
MSRB3,-6.174
MST1,1.9268
MST1P2,4.3224
MST1P9,5.033800000000001
MST1R,2.7246
MST4,1.9570000000000003
MSTN,0.6387999999999999
MSTO1,9.2697
MSTO2P,4.193
MSX1,-3.353
MSX2,2.2519
MSX2P1,-1.0885000000000002
MT1A,-0.3226
MT1B,-2.551
MT1DP,-0.5276
MT1E,-1.1852
MT1F,1.1254
MT1G,-0.1685
MT1H,1.8982
MT1IP,-3.422
MT1L,-1.6425
MT1M,-2.748
MT1X,-1.1911999999999998
MT2A,-1.015
MT3,-0.7725
MT4,-0.1480132112414857
MTA1,0.1664999999999999
MTA2,0.7219
MTA3,4.229700000000001
MTAP,-0.4218
MTBP,5.0684000000000005
MTCH1,-1.5296
MTCH2,2.5096
MTCP1,4.459800000000001
MTCP1NB,1.8108
MTDH,2.012
MTERF,0.3419
MTERFD1,3.4992
MTERFD2,0.8841999999999999
MTERFD3,-0.1254
MTF1,-0.051
MTF2,2.3568
MTFMT,-1.8336
MTFR1,5.352500000000001
MTG1,-0.6901000000000002
MTHFD1,5.3078
MTHFD1L,1.9621
MTHFD2,1.9431
MTHFD2L,-1.0273
MTHFR,1.0614
MTHFS,1.3132
MTHFSD,-0.9103
MTIF2,5.0212
MTIF3,-1.4633
MTL5,3.8256
MTM1,-0.7167000000000001
MTMR10,-4.8827
MTMR11,4.484400000000001
MTMR12,0.179
MTMR14,-0.3679
MTMR15,0.9958
MTMR1,4.135300000000001
MTMR2,-1.0319
MTMR3,1.4444999999999997
MTMR4,2.9255
MTMR6,-1.2846
MTMR7,-2.1165
MTMR8,1.1875
MTMR9,-4.8363
MTMR9L,-0.6934
MTNR1A,6.1236
MTNR1B,-28.7997
MTO1,1.3652999999999995
MTOR,2.1762
MTP18,1.6596
MTPAP,2.3296
MTR,1.4124
MTRF1,-0.189
MTRF1L,-0.2472
MTRR,4.6767
MTSS1,-2.2574
MTSS1L,-1.3132
MTTP,-1.363
MTUS1,-1.2819
MTUS2,0.6287999999999999
MTVR2,-1.4029
MTX1,2.8559
MTX2,3.5747
MTX3,2.605
MUC12,-0.9931
MUC13,2.0229
MUC1,2.8649000000000004
MUC15,-2.0851
MUC16,1.6449000000000005
MUC17,-1.431
MUC20,0.2773
MUC21,6.315200000000001
MUC2,0.1205
MUC4,0.0997
MUC5B,0.5281999999999999
MUC6,0.0398999999999999
MUC7,-1.2951
MUCL1,-1.2094
MUDENG,-1.2951
MUL1,-1.3119
PWWP3A,1.3881
MUM1L1,1.1277
MURC,-0.6303
MUS81,2.7194
MUSK,-3.963200000000001
MUSTN1,-2.3313
MUT,0.4964999999999999
MUTED,2.4694
MUTYH,1.8808
MVD,-3.0055
MVK,-0.8224
MVP,3.1782
MX1,-0.9642
MX2,4.195500000000001
MXD1,2.5597
MXD3,3.0192999999999994
MXD4,-4.123
MXI1,-1.5571
MXRA5,0.1683
MXRA7,-0.1059
MXRA8,-0.6184
MYADM,-2.8506
MYADML,-0.1480132112414857
MYADML2,2.4774
MYB,-0.1985
MYBBP1A,1.3648
MYBL1,6.5945
MYBL2,3.7687
MYBPC1,-2.4234
MYBPC2,0.9019
MYBPC3,0.9287999999999998
MYBPH,9.7599
MYBPHL,3.7437
MYC,0.2958
MYCBP2,-2.2741
MYCBP,0.9539
MYCBPAP,0.8540999999999999
MYCL1,-0.0615999999999999
MYCN,0.0010999999999999
MYCNOS,-2.503
MYCT1,-4.32
MYD88,-0.6545
MYEF2,0.4326
MYEOV2,-0.0671
MYEOV,7.604399999999998
MYF5,-0.1480132112414857
MYF6,-2.1116
MYH10,-2.1721
MYH11,-4.1743
MYH13,-1.5681
MYH1,-2.0815
MYH14,-2.6031
MYH15,-0.3746
MYH16,-2.8068
MYH2,-2.5665
MYH3,0.6930999999999999
MYH4,-2.3169
MYH6,-3.0162
MYH7,-1.6714
MYH7B,0.8153999999999999
MYH8,-0.5231
MYH9,-1.7791999999999997
MYL10,-10.3107
MYL12A,-1.4664
MYL12B,-1.2947
MYL1,-2.6407
MYL2,-2.56
MYL3,-3.2321
MYL4,-1.2754
MYL5,1.8339000000000003
MYL6,-0.6714
MYL6B,1.6741
MYL7,-0.1480132112414857
MYL9,-4.651299999999999
MYLIP,-0.4809
MYLK2,0.3165
MYLK3,-1.611
MYLK4,-3.757600000000001
MYLK,-5.150699999999999
MYLPF,-0.2252
MYNN,0.4925999999999999
MYO10,-0.5001
MYO15A,0.9077
MYO15B,0.7429999999999999
MYO16,-2.4261
MYO18A,0.3024
MYO18B,-1.6112
MYO19,6.904099999999998
MYO1A,-1.4569
MYO1B,-2.9543
MYO1C,-1.6828
MYO1D,-3.1101
MYO1E,2.3045
MYO1F,-2.1673
MYO1G,4.2066
MYO1H,0.6186000000000001
MYO3A,-2.088
MYO3B,-0.6341
MYO5A,-0.9818
MYO5B,-1.036
MYO5C,0.0312
MYO6,3.7927
MYO7A,2.3012
MYO7B,-3.7369
MYO9A,-0.6144
MYO9B,-0.373
MYOC,-2.7429
MYOCD,-2.9536
MYOD1,-0.1480132112414857
MYOF,1.48
MYOG,-4.8718
MYOM1,-3.9292
MYOM2,-4.0042
MYOM3,0.7942
MYOT,2.5735
MYOZ1,-2.4787
MYOZ2,-1.9206
MYOZ3,-3.0109
MYPN,-2.2052
MYPOP,0.5561999999999999
MYRIP,-1.713
MYSM1,1.1615
MYST1,0.5941000000000001
MYST2,2.5269
MYST3,-0.3026
MYST4,-1.2882
MYT1,1.4879
MYT1L,2.4021
MZF1,-0.0437
N4BP1,-2.867
N4BP2,1.0705
N4BP2L1,-3.8858000000000006
N4BP2L2,-2.3787
N4BP3,0.0191
N6AMT1,1.0433
N6AMT2,-2.8607
NAA10,3.9302000000000006
NAA11,-5.277999999999999
NAA15,0.8071999999999999
NAA16,-2.1224
NAA20,0.6154
NAA25,4.254800000000001
NAA30,0.0211999999999999
NAA35,1.0606
LSM8,0.1392
NAA40,2.8473
NAA50,0.5364000000000001
NAAA,-0.4635
NAALAD2,-2.5463
NAALADL1,-2.8409
NAALADL2,-1.0204
NAB1,-1.1002
NAB2,2.2582
NACA2,-2.7055
NACA,1.0006
NACAD,-4.990599999999999
NACAP1,-1.8326
NACC1,2.358
NACC2,-1.0513
NADK,-3.3793000000000006
NADSYN1,3.9635
NAE1,2.6236
NAF1,-1.348
NAGA,0.2517
NAGK,-0.4494
NAGLU,-1.7055
NAGPA,0.4595
NAGS,2.9999
NAIF1,0.1510999999999999
NAIP,0.7155
NALCN,-2.043
NAMPT,-0.3164
NANOG,-1.7071
NANOS1,1.3621
NANOS2,-5.648899999999999
NANOS3,-0.0881
NANP,0.1769
NANS,0.7277000000000001
NAP1L1,1.3351000000000002
NAP1L2,-0.2127
NAP1L3,-3.2085
NAP1L4,-0.5693
NAP1L5,-3.7689
NAP1L6,-2.2587
NAPA,-3.4346
NAPB,0.8056999999999999
NAPEPLD,-0.5334
NAPG,3.1678999999999995
NAPRT1,1.9129
NAPSA,1.1117
NAPSB,-1.0858
NARF,6.930300000000001
NARFL,2.7958
NARG2,-1.3932
NARS2,1.1469
NARS,3.6553
NASP,1.8751
NAT10,3.6108
NAT14,-0.7552
NAT15,-2.3924
NAT1,0.3284
NAT2,-0.6206
NAT6,-0.8596
NAT8,-1.0243000000000002
NAT8B,-1.5876
NAT8L,6.706800000000001
NAT9,4.043900000000001
NAV1,3.5076000000000005
NAV2,3.2427
NAV3,-3.1533
NBAS,2.5276
NBEA,0.1612
NBEAL1,-0.4001
NBEAL2,-0.5644
NBL1,-2.7935
NBLA00301,-0.9348
NBN,4.5411
NBPF10,1.3306
NBPF14,0.8428
NBPF15,2.1172
NBPF1,-0.1808
NBPF16,1.8597
NBPF22P,-2.5627
NBPF3,0.0487
NBPF4,-2.6865
NBPF6,-0.1480132112414857
NBPF7,2.581
NBPF9,2.0913
NBR1,1.7628999999999997
NBR2,1.5043
NCALD,-1.0902000000000005
NCAM1,-0.6851
NCAM2,-0.7673
NCAN,-0.0511999999999999
NCAPD2,1.5769
NCAPD3,-1.3707
NCAPG2,5.0784
NCAPG,3.5148
NCAPH2,-2.3716
NCAPH,5.044400000000001
NCBP1,3.1496
NCBP2,0.5469
NCCRP1,-1.0161000000000002
NCDN,-0.1142
NCEH1,1.2114
NCF1,-2.3125
NCF1B,-2.555
NCF1C,-2.8015
NCF2,-1.3091
NCF4,-0.1507
NCK1,0.1159
NCK2,-3.9679
NCKAP1,0.9293
NCKAP1L,-2.0729000000000006
NCKAP5,-7.9163
NCKAP5L,-3.632400000000001
NCKIPSD,3.1869
NCL,0.1911
NCLN,3.9107
NCOA1,-1.5542
NCOA2,4.710700000000001
NCOA3,-1.175
NCOA4,-1.0818
NCOA5,-1.8992
NCOA6,1.3347000000000002
NCOA7,0.1301999999999999
NCOR1,-1.0284
NCOR2,-0.5119
NCR1,-2.6016
NCR2,-3.1409
NCR3,-1.1332
NCRNA00028,-2.6077
NCRNA00029,-0.1480132112414857
NCRNA00032,-2.1302
NCRNA00051,-6.8528
NCRNA00052,-0.1480132112414857
NCRNA00081,-1.7244
NCRNA00085,-0.6328
NCRNA00086,-1.4091
NCRNA00087,-0.277
NCRNA00092,-5.641499999999999
NCRNA00093,1.7181000000000002
NCRNA00094,-1.5136
NCRNA00095,1.3752
NCRNA00099,-4.775
NCRNA00105,1.3876
NCRNA00107,-0.0943
NCRNA00110,-1.5089
NCRNA00111,-0.1480132112414857
NCRNA00112,-0.1480132112414857
NCRNA00113,-2.2538
NCRNA00114,-2.7687
NCRNA00115,1.0869
NCRNA00116,0.1554999999999999
NCRNA00119,-0.8435
NCRNA00120,-0.5332
NCRNA00152,1.6309
NCRNA00157,-0.1480132112414857
NCRNA00158,-1.1809000000000005
NCRNA00159,-3.8476
NCRNA00160,22.7584
NCRNA00161,-1.3463
NCRNA00162,-2.4611
NCRNA00164,-2.5835
NCRNA00167,-2.3752
NCRNA00169,2.1005
NCRNA00171,1.938
NCRNA00173,2.2377
NCRNA00174,1.6373
NCRNA00175,0.0643
NCRNA00176,2.9407000000000005
NCRNA00181,-3.1802
NCRNA00182,0.0243999999999999
NCRNA00183,-0.0713
NCRNA00185,-1.9814
NCRNA00188,-0.8242
NCRNA00189,-2.9723
NCRNA00200,-0.2824
NCRNA00201,2.5831
NCRNA00202,1.4781
NCRNA00203,0.8277999999999999
NCRNA00204B,1.3679
NCRNA00207,-0.1480132112414857
NCRNA00219,-1.8338000000000003
NCRNA00230B,-0.6653
NCRNA00235,0.3451999999999999
NCS1,1.2983000000000002
NCSTN,1.7399
NDC80,4.0779
NDE1,1.6151
NDEL1,-1.2009
NDFIP1,1.0021
NDFIP2,-1.7852
NDN,-8.2214
NDNL2,-1.5832
NDOR1,0.8016999999999999
NDP,-1.1825
NDRG1,6.305199999999999
NDRG2,-3.9655999999999993
NDRG3,3.5011
NDRG4,-1.5177
NDST1,-3.5167
NDST2,-0.2827
NDST3,-0.2991
NDST4,-2.8602
NDUFA10,1.8218
NDUFA11,0.3811
NDUFA12,2.2044
NDUFA13,1.1625
NDUFA1,1.6119
NDUFA2,1.6920999999999995
NDUFA3,-0.0442
NDUFA4,0.5813
NDUFA4L2,-2.624
NDUFA5,-1.1374
NDUFA6,-0.4547
NDUFA7,0.0304999999999999
NDUFA8,0.2649
NDUFA9,1.6861
NDUFAB1,2.1023
NDUFAF1,-0.8107
NDUFAF2,3.1006
NDUFAF3,-1.518
NDUFAF4,-1.9716
NDUFB10,1.3338
NDUFB11,0.6812
NDUFB1,1.0208
NDUFB2,-0.2106
NDUFB3,1.1205
NDUFB4,1.4832
NDUFB5,0.4307000000000001
NDUFB6,1.4798
NDUFB7,0.4338999999999999
NDUFB8,-0.5462
NDUFB9,0.9691999999999998
NDUFC1,0.0822999999999999
NDUFC2,1.1217
NDUFS1,2.4248
NDUFS2,6.0024
NDUFS3,0.9877
NDUFS4,1.4336
NDUFS5,0.8275000000000001
NDUFS6,3.1993
NDUFS7,0.1794
NDUFS8,1.5474000000000003
NDUFV1,2.5278
NDUFV2,-0.007
NDUFV3,1.9005
NEAT1,2.4258
NEB,-0.7687
NEBL,-2.7225
NECAB1,-8.0467
NECAB2,0.0318999999999999
NECAB3,-2.0848
NECAP1,1.794
NECAP2,-0.7326
NEDD1,2.49
NEDD4,-0.2361
NEDD4L,-2.1312
NEDD8,1.1062
NEDD9,-2.1832
NEFH,-1.149
NEFL,-1.159
NEFM,-1.0227
NEGR1,-5.3634
NEIL1,0.9301
NEIL2,-1.5216
NEIL3,4.899800000000001
NEK10,0.0287999999999999
NEK11,-0.0453
NEK1,-1.521
NEK2,4.5746
NEK3,-0.7715
NEK4,0.328
NEK5,-0.0579
NEK6,1.0218
NEK7,-0.6151
NEK8,0.4861
NEK9,-0.2157
NELF,-1.0215
NELL1,-0.8456
NELL2,-0.7546999999999999
NENF,2.0497
NEO1,-2.1896
NES,-3.8779
NET1,6.958399999999999
NETO1,1.8052
NETO2,2.5193
NEU1,0.5503
NEU2,-0.1480132112414857
NEU3,2.2773
NEU4,-1.5121
NEURL1B,2.4858
NEURL2,-1.2783
NEURL3,0.2184
NEURL4,0.9396
NEURL,-2.531
NEUROD1,5.902900000000001
NEUROD2,-0.3129
NEUROD4,-0.1480132112414857
NEUROD6,-0.1480132112414857
NEUROG1,-0.1480132112414857
NEUROG2,-0.326
NEUROG3,-2.7951
NEXN,-4.7121
NF1,3.0890000000000004
NF1P2,-0.1480132112414857
NF2,-0.6116
NFAM1,-2.4332
NFASC,-2.4995
NFAT5,-1.0468
NFATC1,-1.4569
NFATC2,-0.5978
NFATC2IP,3.2711999999999994
NFATC3,-3.2883
NFATC4,5.158900000000001
NFE2,2.6061
NFE2L1,-1.6205
NFE2L2,-3.1204
NFE2L3,10.4975
NFIA,-8.3385
NFIB,-1.7026
NFIC,2.8321999999999994
NFIL3,-0.8491
NFIX,-5.7187
NFKB1,-1.222
NFKB2,0.0075
NFKBIA,-1.7604
NFKBIB,-1.4756
NFKBID,0.8286
NFKBIE,1.6043
NFKBIL1,0.9657
NFKBIL2,5.1111
NFKBIZ,0.3813
NFRKB,-2.803
NFS1,8.0768
NFU1,2.0382
NFX1,0.8799000000000001
NFXL1,2.6346
NFYA,3.5896
NFYB,-2.316
NFYC,-0.8444
NGB,-3.8663
NGDN,0.3119
NGEF,2.5184
NGF,0.5508
NGFR,-1.2315
NGFRAP1,0.26
NGLY1,0.4603999999999999
NGRN,-3.0087
NHEDC1,-1.0294
NHEDC2,-2.3981
NHEG1,-1.6148
NHEJ1,0.7921
NHLH1,0.9081
NHLH2,-1.9967
NHLRC1,2.2312
NHLRC2,0.709
NHLRC3,-1.158
NHLRC4,-0.7616
NHP2,3.0313000000000003
NHP2L1,-1.4355
NHS,0.2341999999999999
NHSL1,-6.858499999999999
NHSL2,-1.4648
NICN1,-1.0295
NID1,-0.0993
NID2,-0.1558
NIF3L1,2.7113
NIN,-0.6349
NINJ1,-0.0252999999999999
NINJ2,0.8902999999999999
NINL,1.1608
NIP7,1.9597
NIPA1,0.3808
NIPA2,0.9592
NIPAL1,1.0139
NIPAL2,4.3420000000000005
NIPAL3,0.4328000000000001
NIPAL4,0.3358
NIPBL,0.5683
NIPSNAP1,3.2261
NIPSNAP3A,-1.4321
NIPSNAP3B,1.7717
NISCH,-1.4712
NIT1,5.039300000000001
NIT2,3.5504
NKAIN1,7.671700000000001
NKAIN2,-1.3634
NKAIN3,3.7072
NKAIN4,2.5028
NKAP,4.268600000000001
NKAPL,-5.959399999999999
NKD1,-3.5895
NKD2,-2.9945
NKG7,-2.5395
NKIRAS1,-0.4414
NKIRAS2,0.3886
NKPD1,2.5636
NKRF,8.1263
NKTR,0.8540000000000001
NKX1-2,0.9133
NKX2-1,1.2246
NKX2-2,7.531000000000001
NKX2-3,-2.1063
NKX2-4,-0.1480132112414857
NKX2-5,-2.2901
NKX2-6,-0.1480132112414857
NKX2-8,-0.8545
NKX3-1,-0.6985000000000001
NKX3-2,0.664
NKX6-1,-2.0952
NKX6-2,-1.4792
NKX6-3,-2.9796
NLE1,3.5
NLGN1,-4.0226
NLGN2,2.7607
NLGN3,-0.5253
NLGN4X,-2.3875
NLGN4Y,0.3813
NLK,2.0074
NLN,3.8334000000000006
NLRC3,-0.6376
NLRC4,-2.7693
NLRC5,0.3981
NLRP10,-3.1788
NLRP11,-2.1411
NLRP1,0.6198
NLRP12,-0.6614
NLRP13,-3.9222
NLRP14,-1.3555
NLRP2,2.5242
NLRP3,-1.197
NLRP4,-1.2566
NLRP5,-0.1480132112414857
NLRP6,1.0277
NLRP7,2.1772
NLRP8,-7.880600000000001
NLRP9,1.0255
NLRX1,-1.2068
NMB,-0.706
NMBR,-1.3965
NMD3,1.3213
NME1,4.5099
NME1-NME2,0.2826999999999999
NME2,2.6818
NME2P1,1.2441
NME3,1.2719000000000005
NME4,3.9387
NME5,0.2667999999999999
NME6,0.9287999999999998
NME7,1.4370999999999998
NMI,-0.5012
NMNAT1,-0.3715
NMNAT2,7.7188
NMNAT3,1.3579
NMRAL1,3.4173
NMS,-0.1480132112414857
NMT1,2.5827
NMT2,-1.8859
NMU,4.309900000000001
NMUR1,-4.1376
NMUR2,-1.6452
NNAT,-0.0572999999999999
NNMT,-1.4842
NNT,2.634
NOB1,1.7555
NOBOX,-0.1480132112414857
NOC2L,-1.9166000000000003
NOC3L,2.3696
NOC4L,1.1953
NOD1,-0.8061
NOD2,-0.1548
NODAL,-0.549
NOG,-4.5726
NOL10,6.0938
NOL11,5.324
NOL12,2.0923
NOL3,3.7957
NOL4,-1.228
NOL6,3.4434
NOL7,0.8989
NOL8,1.1876
NOL9,-1.2086
NOLC1,0.7118
NOM1,1.5352
NOMO1,4.5792
NOMO2,1.2371
NOMO3,2.8955
NONO,2.4655
NOP10,-0.3779
NOP14,0.9587
NOP16,1.5568999999999995
NOP2,2.8744
NOP56,2.1265
NOP58,1.5491
NOS1,-2.8147
NOS1AP,5.6045
NOS2,-2.1274000000000006
NOS3,-1.7195
NOSIP,0.5114
NOSTRIN,-3.5230999999999995
NOTCH1,-2.1346
NOTCH2,2.2155
NOTCH2NL,1.2481
NOTCH3,-0.0645999999999999
NOTCH4,-2.5353
NOTO,-2.3829
NOTUM,-4.610799999999999
NOV,-1.5879
NOVA1,-0.0650999999999999
NOVA2,-3.5467
NOX1,4.7330000000000005
NOX3,-4.571399999999999
NOX4,0.3837999999999999
NOX5,-0.119
NOXA1,2.5129
NOXO1,0.6315
NPAS1,-1.0907
NPAS2,0.2609
NPAS3,-2.4361
NPAS4,-1.5037
NPAT,-3.8383
NPB,-1.3649
NPBWR1,5.3147
NPBWR2,-0.1480132112414857
NPC1,0.9902
NPC1L1,0.0363
NPC2,-0.3875
NPDC1,-0.6506
NPEPL1,-0.8344
NPEPPS,10.2006
NPFF,-0.3337
NPFFR1,-1.596
NPFFR2,-1.5059
NPHP1,-0.5368
NPHP3,0.0653
NPHP4,-1.3773
NPHS1,1.5804000000000002
NPHS2,-2.424
NPIP,0.4868
NPIPL3,1.4491999999999998
NPL,-0.5194
NPLOC4,4.706200000000001
NPM1,2.8170999999999995
NPM2,0.9306
NPM3,2.6705
NPNT,-9.1385
NPPA,-0.0861
NPPB,-4.9985
NPPC,-1.759
NPR1,-2.847
NPR2,-3.459
NPR3,-3.2961
NPRL2,2.2603
NPRL3,0.6136000000000001
NPS,-0.1480132112414857
NPSR1,6.626200000000001
NPTN,1.2388
NPTX1,-0.5692
NPTX2,-1.4291
NPTXR,1.9325
NPVF,-0.1480132112414857
NPW,-0.4257
NPY1R,0.1211999999999999
NPY2R,-1.0903
NPY,-1.8571
NPY5R,-2.19
NPY6R,2.8494000000000006
NQO1,1.6192999999999995
NQO2,1.7057
NR0B1,-1.5936
NR0B2,-7.224599999999999
NR1D1,3.3717
NR1D2,0.5829999999999999
NR1H2,-2.0582
NR1H3,0.4589
NR1H4,-2.9874
NR1I2,-1.2788
NR1I3,2.8789
NR2C1,0.2403999999999999
NR2C2,0.8186
NR2C2AP,2.9962000000000004
NR2E1,2.301
NR2E3,0.3761
NR2F1,-2.2807
NR2F2,-1.7487
NR2F6,1.5507
NR3C1,-1.1038
NR3C2,-4.541699999999999
NR4A1,-0.1629999999999999
NR4A2,-0.3428
NR4A3,-1.792
NR5A1,2.5634
NR5A2,-1.563
NR6A1,3.5748
NRADDP,0.6730000000000002
NRAP,-0.7899
NRARP,0.0707999999999999
NRAS,1.3546999999999998
NRBF2,-2.3659
NRBP1,5.891200000000001
NRBP2,1.5693
NRCAM,-3.4110000000000005
NRD1,3.0019
NRF1,0.3246
NRG1,-3.8518
NRG2,0.5958999999999999
NRG3,-3.355
NRG4,-0.383
NRGN,-2.4376
NRIP1,2.316
NRIP2,-1.564
NRIP3,1.8139
NRK,1.2375999999999998
NRL,-2.0335
NRM,-0.0229999999999999
NRN1,-5.233499999999999
NRN1L,-2.1158
NRP1,0.3645
NRP2,1.3217
NRSN1,-1.2878
NRSN2,1.532
NRTN,2.2149
NRXN1,-2.0332
NRXN2,2.8949
NRXN3,-4.2392
NSA2,2.2573
NSD1,1.5255
NSDHL,3.3119
NSF,7.0295000000000005
NSFL1C,2.3799
NSL1,3.2104
NSMAF,1.9128000000000005
NSMCE1,3.0352
NSMCE2,2.3968
NSMCE4A,-3.3346
NSUN2,5.9961
NSUN3,0.188
NSUN4,2.3918
NSUN5,3.1753
NSUN5P1,2.226
NSUN5P2,2.7056
NSUN6,1.1888
NSUN7,0.3288
NT5C1A,1.1171
NT5C1B,-0.0584999999999999
NT5C2,-1.3377
NT5C,0.5457
NT5C3,0.0418
NT5C3L,2.1158
NT5DC1,-1.1176
NT5DC2,1.0404
NT5DC3,1.3567999999999998
NT5E,3.3004
NT5M,2.1899
NTAN1,-0.181
NTF3,-3.1396
NTF4,0.2344
NTHL1,0.085
NTM,-0.2546
NTN1,-1.2599
NTN3,5.122
NTN4,-3.7088
NTN5,0.694
NTNG1,-5.4938
NTNG2,-2.2924
NTRK1,-0.8031
NTRK2,-1.5528
NTRK3,-4.3696
NTS,-1.5682
NTSR1,0.4340999999999999
NTSR2,-5.985199999999999
NUAK1,0.306
NUAK2,1.5664
NUB1,-1.2688
NUBP1,1.8736
NUBP2,1.3706
NUBPL,1.5098
NUCB1,-2.4555
NUCB2,0.8975
NUCKS1,3.2587
NUDC,0.3490999999999999
NUDCD1,1.8921
NUDCD2,2.6276
NUDCD3,1.377
NUDT10,-3.093
NUDT11,-2.6786
NUDT12,3.1073
NUDT13,0.7351
NUDT14,0.181
NUDT1,4.262600000000001
NUDT15,-2.5092
NUDT16,-0.7030999999999998
NUDT16L1,4.100900000000001
NUDT16P1,1.4572
NUDT17,4.783800000000001
NUDT18,-0.4975
NUDT19,-0.7165
NUDT21,0.9796
NUDT22,1.8946
NUDT2,-0.6961
NUDT3,-0.5608
NUDT4,-1.013
NUDT5,2.2411
NUDT6,0.6562
NUDT7,-2.3886
NUDT8,1.4122
NUDT9,-5.9155
NUDT9P1,-2.1876
NUF2,5.0539000000000005
NUFIP1,-0.5529
NUFIP2,2.8242
NUMA1,-0.217
NUMB,-1.6587
NUMBL,1.4804
NUP107,5.433
NUP133,5.307500000000001
NUP153,0.2058999999999999
NUP155,9.542
NUP160,2.2209
NUP188,-0.9594
NUP205,2.9864
NUP210,2.5592
NUP210L,5.442400000000001
NUP214,-0.2625
NUP35,4.4046
NUP37,3.4331
NUP43,2.5404
NUP50,-0.8946
NUP54,0.6799999999999999
NUP62,2.7374
NUP62CL,3.9099
NUP85,5.956900000000001
NUP88,3.4038
NUP93,1.4041
NUP98,-0.5437
NUPL1,0.0384999999999999
NUPL2,5.0229
NUPR1,-2.0546999999999995
NUS1,-1.152
NUSAP1,4.342500000000001
NUTF2,-0.6431
NVL,6.297599999999999
NWD1,0.0709
NXF1,0.3399
NXF2,0.0226
NXF2B,-0.1366
NXF3,-2.522
NXF4,-4.0123
NXF5,-2.2481
NXN,-1.8968000000000005
NXNL1,-2.9524
NXNL2,-3.1308
NXPH1,-3.0754
NXPH2,-1.7829
NXPH3,-4.979899999999999
NXPH4,2.6441
NXT1,0.2965
NXT2,1.9502
NYNRIN,-1.0888
NYX,-4.1733
OAF,-1.9236
OAS1,1.5877
OAS2,-2.633
OAS3,1.5387999999999995
OASL,-1.2481
OAT,4.01
OAZ1,-0.8351
OAZ2,-3.9206
OAZ3,3.3707
OBFC1,-6.274099999999999
OBFC2A,0.2979
OBFC2B,4.1181
OBP2A,-2.3742
OBP2B,-2.7635
OBSCN,1.8676
OBSL1,-3.4075
OC90,-0.1480132112414857
OCA2,-2.8398
OCEL1,-0.4041
OCIAD1,0.2442999999999999
OCIAD2,6.007300000000001
OCLM,3.7515
OCLN,4.9609000000000005
OCM2,-0.1480132112414857
OCM,-0.1355
OCRL,8.0311
ODAM,-7.8673
ODC1,0.6301
ODF1,-1.6823
ODF2,-0.5598
ODF2L,1.2926999999999995
ODF3,2.5032
ODF3B,-1.0154
ODF3L1,-2.8258
ODF3L2,-3.7737
ODF4,-7.117799999999999
ODZ1,-1.8767
ODZ2,-2.5644
ODZ3,-0.9177
ODZ4,-0.1175
OFD1,1.4667
OGDH,-4.956
OGDHL,5.754300000000001
OGFOD1,1.7286999999999997
OGFOD2,1.9077
OGFR,0.3005
OGFRL1,-0.1342
